1.0  33263.76673583593
0.9561428431622543  99799.19110015151
0.95336675389131  103954.81169936829
0.9505988698203014  108073.9777218434
0.9447793428734123  116728.50446125818
0.94261544638027  119939.25028592744
0.9363794023729327  129082.65515668993
0.9336644157338299  133043.66513536428
0.9304448615620845  137734.77825532993
0.9294629389977197  139158.0371734996
0.9236879753446327  147278.13843920978
0.9198175178558613  152706.65855844936
0.9152233124250607  159111.4364237798
0.9083519214134426  168663.99633858586
0.9060368362916996  171873.785164585
0.9045231750823672  173960.34035211673
0.9011335516812597  178603.3015076766
0.8985177191236561  182182.25007409276
0.8948957814954341  187080.9286595526
0.893876126573934  188448.47564616217
0.8899907391937477  193595.09489191626
0.8886411937680512  195370.02005809918
0.8863143371616622  198403.386426543
0.8430022279709539  254803.38797629392
0.8411221305996478  257193.13579902542
0.8372798423560831  262066.67316871346
0.8333115694481082  266997.99381052854
0.8230990607281866  279543.9035871244
0.8202350146697261  283040.7273033216
0.8115329069439328  293584.5617915242
0.7961558691738064  311826.36346442194
0.7937507245680524  314623.24096266774
0.7916243577479252  317075.34447960975
0.767159770823451  345278.53274684644
0.7637362752163803  349208.23865577206
0.7587572000764048  354816.68668782234
0.7468974429994977  367913.6286963923
0.7384798800727183  377177.28717139014
0.7343716015831783  381681.7671766266
0.7282506360987813  388370.30007261457
0.7258044214487355  391031.4139681066
0.7239315770061983  393067.4414165814
0.7217680284049607  395414.8492468649
0.7124493575987366  405513.28175218985
0.6948252799295218  424599.02411189023
0.6930827939490289  426485.5548627749
0.6852955200932124  434898.6625675253
0.6742029149999769  446881.9375927299
0.6506144388970676  465808.485582854
0.6342971841787503  476365.75056902063
0.6203448419400363  485306.89398434415
0.6171096617474296  487377.86942434276
0.6099508123344866  491957.49321536627
0.6061876125482698  494359.96575385507
0.598347250192554  499354.6556041392
0.5960527403138536  500809.57709381264
0.5908404277335316  502892.05123752565
0.5853572089022453  505050.4429766666
0.58355689867569  505742.4954101661
0.5778965899916388  507898.6022423402
0.5750334957292722  508976.66888655524
0.5631809963671291  511802.0980931155
0.5600396963101263  512548.4822538346
0.535943351788574  518203.0418477044
0.5193000240316498  521837.9975298139
0.5176634448993374  522191.05907539383
0.5165184700615744  521969.60764507233
0.513366243737981  521340.44509255595
0.5085252635602187  520373.32834865444
0.4806895342582466  514792.15291693155
0.46576575098012724  511724.2099391895
0.45268661433623936  507263.324156743
0.4511152637226286  506709.1151008234
0.42677547389822734  498028.8404043758
0.38879798246605557  484396.29143483145
0.38715782895870254  483745.96616728604
0.32290621872822584  458058.4095552299
0.3176296281048293  455674.23409025953
0.31142375029481  452860.1161561982
0.2524222308704515  425972.6762769199
0.24925935496073903  424531.32926939416
0.19155561282853523  397476.23638740793
0.16044139417704337  382559.4594084565
0.15836256913949737  381559.09465385997
0.14419379506429997  374144.7636722638
0.05689315537302197  328152.61199241935
0.05233856349878729  325563.0283576452
8.786821871211502e-5  294152.021718898
0.0  294099.0984000004
