0.0 24508.258200000244 17.29039978981018 11
1.0 9.0429535349152e-5 35.395779848098755 11
0.5 71603.4666662723 214.14514088630676 118
0.25 49470.09551670192 397.0265278816223 121
0.75 56584.79438397454 648.4297068119049 163
0.125 37270.74775264394 744.7088418006897 65
0.375 61144.72330152847 896.7390279769897 101
0.625 73860.69366278141 1108.9183568954468 140
0.875 27798.242827127662 1249.3038458824158 93
