0.0 24508.258200000244 3.461798906326294 1
1.0 0.0 5.146260976791382 1
0.5 71398.17836047249 120.62451100349426 74
0.25 49104.29810125534 183.59745502471924 40
0.75 56182.87451488807 342.00454592704773 96
0.125 37323.28234471289 427.180419921875 51
0.375 61132.18994388974 564.8413319587708 78
0.625 73764.43044028795 715.9412779808044 84
0.875 28092.820246016374 717.8107750415802 1
